tweet_id,sentiment,author,content,content_length
1957349129,worry,bigmadkev,Morning all: Looks like no Nintendo Gameboy phone,49
1957663256,worry,agiftedmind,You all have no Idea how badly I wish that I was at botcon.  Oh well! NEXT YEAR!,80
1965686728,worry,polarna10,"@tbirdj Oh man, that sucks  I'm sorry, doll.",44
1963545380,worry,cayayofm,Aww man. @Wired arrived. How-To Guide-less,42
1961217445,neutral,ShannonCute,"Dreaming of bacon waffles, with fresh butter and maple syrup and brewed coffee...",81
1753551161,worry,PrestonGreen3,@SimplyRe A week away from 21 huh!? So what do you wanna sip on - I got 'cha! Shhh... we won't tell  Love you!,110
1695162859,neutral,TraceyHewins,@mrtrev that'll do it too,25
1965440862,neutral,DrRenee,@ColtraneCurtis no way,22
1695251166,neutral,chloemcfly,DOUGIE POYNTER REPLYED TO ME,28
1965997101,worry,karikopac,"lied last weekend when she said she wouldn't get upset, just an FYI.",68
1751920266,happiness,K_dell,finally packed...thinking its time for some sleep! Ready for Chicago!,69
1962697086,happiness,stu_boy,"@SallyTraffic ermm, me me me!!",30
1695408616,happiness,Sam_10,"@Elise_Smith they are very yummy, i'm eating one too!  BAGELS!",62
1694382655,neutral,fallenrosemedia,looking for models for beauty shoot THIS THURSDAY in the Valley studio  contact me if interested!,97
1696004348,happiness,babilorentz,@marimcfly morning!!!! happy #juddday,37
1695923182,worry,freddykinlv,The cats are gone. All 3 of them.,33
1694686583,happiness,TeeMonster,@jeffpulver Done some book signings in Manchester. Nice people up there. Enjoy the week.,88
1966286340,worry,Addicted2DEW,@DonnieWahlberg baby I'm in maryland I'm NOT gonna make it  BUT I will see ur sexy ass next sat in camden VIP....come early n hang!!!!!,135
1694457160,neutral,jadeelizabethhh,@angelofmel we should definately be in Paris that week. if I get a job we most certainly will be,96
1957624493,neutral,LindseyGross,so. I'm taking my life guarding classes fri (7-9pm) sat (9-6pm) sun (9-4pm) and mon (3-630pm) live eat and breath life guard stuff. yay.,136
1961555085,neutral,jaydriscoll88,Dinner &amp; shower time...then back to revision  5 days left!!!!,65
1964564300,neutral,Overcast,No fair tonight. Rain.,22
1695620167,happiness,Monicarrrr,@gfalcone601 hmmm toughie! haha you are so alike to tom with all these questions  xx,84
1694220111,neutral,Lord_Kartz,"@thunderror Heh heh heh, come on! It is a THQ release! Ah well, I can try almost anything that is billed as RPG!",112
1962326547,neutral,Murrechat,found out that no one he knows is using Twitter.,48
1753774858,neutral,demiwood,"@monkeyknopfler you're welcome, on the road today so will save those games til next week... Cant wait",101
1753053104,happiness,jony2008,is going home after an awesome time with the peeps,50
1963169724,worry,brennanspillman,At hospital.. Uncle is in surgury after heart attack,52
1964768128,neutral,jessmarrieee,@angeltalks I would watch if I was at home,42
1753535630,happiness,Ashley_Palmer88,the sun is shinning! im off out!!,33
1694382017,happiness,johnhood,"@Sazchik I'm in Devon this weekend! Cloudy, but dry.",52
1752962466,happiness,tulip_petals,"Headed out at 6 today, shopped for Mother's Day gifts. I love B&amp;BWs new scents ? AND finished my book I bought yesterday.",125
1963125468,neutral,katrinavic,Ugh just got out of work i think i'm a dang taxi for ppl but i just can't say no!!!!  o well its my fault,105
1962018710,neutral,LewyLouBear,@Jengo_ i wanna go to the pub,29
1694814140,neutral,m0ntassar,"@MMM even if I was drunk, I'd think about using a fake/temporary mail address",77
1695617492,worry,nsane8,@iamdpbeltran where is home??,29
1751854015,neutral,pacomontoya,Editing all the photos I took at my brothers soccer game. He's got a lot of work to do as a coach.,98
1957351140,happiness,Carsomyr,@SharktailYPP The red font up the top is very nice. But where did they put all the old entries?,95
1962022528,happiness,xxomandaoxx,out enjoying the weather before i have to go to work.. last shift with @jamieallover,84
1753049296,neutral,amanduh_paige,@MariahCarey IN Filipino if u say &quot;Nakuh grabeh!&quot; it's like sayin OMG,79
1751178758,happiness,Bellajac,Happy morning to everyone!,26
1694240546,worry,edwardli,Back to work today but I don't even mind.,41
1964970795,worry,CherylH77,@TraceyMmm awww  what did you eat sweety?,41
1695768329,neutral,desire4it,ok gotta get my sub before everyone wakes up,44
1695341233,happiness,donncha,@C64Takeaway that is a great remix of it. Double Wow!,53
1961134160,neutral,neptune06,@rachellee625 a wet and dirty one now,37
1963516634,happiness,forestrules,nice hair and nowhere to go,27
1695965485,neutral,aniszlee,hi all! i'm in again!,21
1694110764,happiness,midoo0,nice weather today in Alex,26
1752965524,happiness,liakov,@TDBeadles as to sleeping with whom ? You have your rocking sheets  I hope the smoothness is endulging can't wait for my blankets),130
1961063179,happiness,scottisafool,"Wicked, my DVB-S tuner card has arrived. Although not sure I'll be able to get it all set up ready for the FA Cup final tomorrow",128
1751644509,neutral,Roqayah,@islamqa And you as well bro,28
1694550206,neutral,momentbymoment1,@lilymcnee  Your welcome,24
1961912277,worry,Catherine_xD,Chemistry is not fun..,22
1753274759,neutral,kathleenparkerb,@ChrystinaGrace Chrystina Grace Timberlake has a ring to it!,60
1960205270,neutral,BreathlessDebby,wants the tickets for the concert,33
1753774991,neutral,GaryKLai,@viters the hotel should be thankful,36
1957266393,worry,Mystical13,The computers and the Ethernet at school are so slow!,53
1962779561,worry,JasonKAM,proper cba with out!,20
1696178305,happiness,JoElizabeth,@TSchryver ahh! Yay!  so you're gonna get it?,45
1961190580,worry,poinktoinkdoink,"Traded her iPod for my brother`s cellphone. My phone died, e",60
1962882921,neutral,candireign,showed my fluids decreasing slightly. So doesn't look like she's letting me out of this bed anytime soon  I have a follow up U/S next week,138
1751142024,neutral,d_spinach,@amirahM i'll wear mine too!,28
1752671800,happiness,CrysAnGeL77,@mateoonline I'm sure u did!!! CAN'T w8 4 2morrows shw!!! Happy Mommys day 2 me!!!,82
1965092651,worry,Pattycam,"@TferThomas so did you watch?  I'd forgottenmost of it, enjoyed re-seeing it, but paying for it today, my face doesnt bounce back anymore",137
1694978647,neutral,howdydaniel,Is going to school.  leave me stuff.,36
1753728925,happiness,oinkflu,@11hunabku11 Swine Flu victims unite  http://oinkflu.info,57
1752748833,happiness,Jason_the_bear,"Is finally back from the dinner party, had fun, Alice had no wine. I proposed...we're getting married next week on May 15th 2009",128
1963374591,worry,smashley_ashley,@donthateitskate  please don't,30
1695693528,happiness,abbyharenberg,"@lopps_1999  ohh, that is so cute, fishing is so peaceful!  your daughter looks so focus in what she is doing",109
1961152358,worry,callmeKETA,@aidadoll LMAAAOOOOO that is horrible. Poor thing,49
1695547208,worry,OrenTodoros,@HilzFuld Were have you been?,29
1694570146,neutral,JessiePants,is chatting to one of her besties.,34
1965929390,worry,kentz,fighting a cold.,16
1695767843,happiness,stereophone,i just successfully defeated the swine flue with the power of positive thinking!  #Swineflu #H1N1 #Swine Flu,108
1751987326,neutral,lanswyfte,@tidewaterknits Definitely! I have usually found that critics know virtually nothing of what constitutes a good movie. Rarely am I wrong.,137
1964208986,neutral,d437,People eight years my junior can't understand most of my references,67
1753415123,worry,Shigehisa,"Still feeling tired, tink will go take a nap again n wake up durin dinner time.",79
1964722784,neutral,CKrittenbrink,sitting at home...need to be pricing the garage sale items...but i have no help so its boring by myself,103
1695547366,neutral,adelemcalear,"@MichelleBlanc I've been busy and chained to my laptop  I'll be at Webcom Wed afternoon, then likely Yul Blog. See you there?",125
1753450437,happiness,DawnofOURnight,Alright... i need to get sleep so i can ACTUALLY be awake for my mothers' day! ;) Nighty Nightzzz Or good morning my twitter friends!!!,135
1960584414,worry,LDub47,Up. Showered. Struggling for the drive to get out the door. I'm gloomy. I miss my sway.,87
1752123853,worry,rrbaker,"@eclip5e Good lord, man.   I recommend the Dark &amp; Stormy at Casablanca.",75
1753415460,happiness,miguel_csf,Good night everyone...... Time to go mimmiz......,49
1960193716,worry,Lesmy,@fosforo  shame on me!!!,24
1962604819,neutral,melissasmission,@danielfelice look like i can only quick post from the dashboard that is all,76
1962829198,worry,janie2305,New picture isn't working,25
1962893056,worry,Blue_Bunny,"@YvonneBeasley sadly, i don't think we'll have a bunch of free ice cream this year",82
1752533802,neutral,sweetdreamer,"USA/Texas Jaycees Debate team ROCKED the house! They now have the opportunity to represent us in Tunsia, Africa! GO JAYCEES!",124
1753349669,neutral,LANjackal,Upgraded Exact Audio Copy to v0.99pb5,37
1694052142,neutral,WhitneyPJ,@ehasselbeck braving the standby line @ TheView bright &amp; early today!! hope to hear about your book &amp; hope I get in! 3rd time's the charm,145
1963144573,neutral,lucyhilson,@thescript oiiiiiii when are you back in london? what happened to our reunion?,78
1957738720,neutral,MGDriver,"@christianedward it's a good sized family room, so not too cramped, watched match in room  Watched tv on iplayer after kids asleep",130
1962708562,worry,easywayout,feel. sick. too. much. cheese. on. toast.,41
1694605931,neutral,ganeshjaju,"Hey guys, this is group for people who belong to &quot;Pune Institute of Compute Technology&quot; college, Pune   via http://twibes.com/group/PICT",146
1960385091,neutral,PPEMONYMONE,@Firstladydaboss wats wrong boo,31
1696004661,happiness,nell_xo,"@k_griffiths There was a good atmos. I decided to stay til closing, very funny!",79
1957033815,neutral,ANDREAMARIEXOXO,@ThaBillCollecta  YEA     I GOTTA BE UP AT 7:30,47
1695001556,neutral,TaiSaintBoogie,"@shawtyslim lol, I'm sorry!",27
1694551517,neutral,michdulce,"is starting her pre europe diet today  goodbye midnight snacks, goodbye iced tea, hello momol. HAHAHAHAHA! http://plurk.com/p/rplpr",131
1751851766,worry,SavingEveryday,@HomeBizLiz thats rough. hubby had knee surgery but it did help him in the end. Let us know the results. We'll keep him in our prayers,134
1694747448,neutral,alexabiro,"@hubermanuela  hey girl, what's up? what r u gonna do today?",60
1963427523,worry,fadeintolex,"When someone edit your designs is called plagiarism right??, but what can you do??, I'm tired, exhausted and dissapointed",121
1753616395,neutral,Tory_x,anyone remember those izone cameras? Well i still have mine. Pretty rad,71
1957585266,neutral,garyyuen,@eucalyptusapp I saw the note in FAQ about other languages.  any thing that would change your mind? need any help or anything else?,131
1962744620,neutral,JillAPower,@SKYISLANDS that's just it... I don't have anything other than work,67
1965946994,worry,AbbyHulk,I don't feel good,17
1695109129,happiness,ScottMonty,@CharlieCurve Wait - cool AND a sliding door? That's an oxymoron.,65
1751179003,happiness,MissAmanduhhh,@AshleyTaylor_x3 you are too sweet girl!! My food was soooo good,64
1966417551,worry,Aprilraquel,Watchin Grease 2 and waiting for 9 to hurry up and come so I can talk to my girl. Ugh..... it seems so far away...,114
1957057026,worry,omaroonie,Last day at work...Sick to the bone,35
1751538266,worry,veryheaven,"If u want to change the fruits, u will first have to change the roots. If u want to change the visible u must first change the invisible",136
1751608657,neutral,projectcloud,"@fynflood In the end the magic of 'And so to dream' wins, along with swaying back and forth within site of a sleeping mommy.",124
1753175686,happiness,Alejandra22492,just watched what happens in vegas  it was really good,54
1694127758,neutral,Ice_Ziggee,@arhh_ Goodnight,16
1965977499,worry,cotoncandy1234,I am not doing much  all well!,30
1695083200,neutral,nettisue,@chrisredding Mornin',21
1957308122,neutral,skuldchan,"Augh, fever's gone up again. If I end up missing the WeHo clubbing tomorrow night, I am going to be pissed. Stupid boytoy gave me plague.",137
1960517273,worry,Jamjar84,"@_Janet_ ouch, I hate it when favourite items of clothing get ruined.",69
1965807891,worry,SandyMayo,Wish I had time to make it to the CFI lecture tonight after basketball,70
1960945588,happiness,clairecookie,Whoop! I got a prom date today! Who knew? Ha-ha! But I can't tell you who.,74
1753135427,neutral,zhanekang,Is getting the hang of Twitter.,31
1960457645,neutral,laurlita,"@agrinavich This is late, but I was actually in the spelling bee back in the day. I got eliminated in state finals though.",122
1966191300,happiness,holladayze,Friday!!!!!!!!!! Wooo and nothing to do.  Nuggets better pull it off tonight.,77
1965457190,worry,shellyXxxx,already crying and the movie only started like 15mins ago,57
1694513182,worry,mcflyapril,"Star Wars day? I didn't know there was a such thing  May the force, be with you &lt;3",85
1962684134,worry,hsutterby,throat infection coming on strong I think  I can taste blood :S,63
1962481365,neutral,m4s,I realised that many people are not interested in doing business on Twitter - they just want to be heard online  Nothing more,125
1695408004,happiness,Heamamabama,@peacePEACEout I totally did go! and he was AMAZING. He's is the reason I bought the tix. He only did 3 songs. But Blood Bank was 1.,132
1957353248,worry,carrieleemay,"going crazy, the pain is unbearable..&amp; i gotta wait till thursday!?",71
1966073082,worry,KyleAppel,Looks like I got a defective MacBook,36
1960430973,neutral,MelRoc7,"@hookbill YAY! Thanks for the #followfriday. #FAILFriday is still winning, though.",82
1694728250,neutral,chorale,@_Cantus_  all i hear is coffee brewing at my end,49
1694399660,happiness,GirlyBoy,@tomfelton http://twitpic.com/4jam0 - Oh it's so beautiful! I'm happy you had a great time! Heartz,98
1957641302,neutral,heyitsmisti,omg why are the marshmellows in lucky charms so damn tiny now? i feel cheated.,78
1964461887,neutral,farhanahmad,"Firefox again taking upwards of 600k of memory, time to restart ff",66
1753518259,happiness,LindyHopGreece,"good day to all of you!! Another lindy day today! Level A, B, FREE tester at 20:00 (Olympiou Diamanti 25, 6th floor, Thessaloniki) !!",133
1962917919,neutral,abbieeeee,I'm so hunrgy right now and these heels kill me I can hardly walk in them,73
1961375377,worry,tkapil,@vivek1209    Whn r u goin to Europe?,37
1963597582,worry,Caelsa2009,where is my melly belly when i need her ?,41
1961685762,worry,Slick137,Up and moving... my dad home when he should be working.. im due to work at 12,77
1751921233,happiness,TheGreatMebo,started a great mother's day season!,36
1694724940,worry,OfficialMissKT,F.Y.I. a lot of you people that are following me i have unfollowed a lot of you  yer kinda boring me or not really helpful to my e-growth!,138
1694665748,happiness,BostjanCizelj,"@tamejhna I managed to find few places where you can combine fun, pleasure and savings but it took some planning though",119
1957393522,worry,nizzicole,Muay Thai was awesome. I'm gonna be sore in the morning! I feel like being bad and eating junk tho,98
1962662162,neutral,kakewhore,I'm sitting around wanting to do something  any ideas?,54
1964672335,happiness,ohayemily,@megan_ftw awh i'm sorry  i'm probably going to do the same thing haha.,71
1694365498,neutral,Babsssss,@grcrssl 2ND BREAKFAST !? I want more food =/ LOL. Tweet me what breakfast you're having  LOOOOOOLDING',103
1695620131,happiness,devanwillemburg,@stephenfry hong kong is great for crazy &quot;English names&quot;. A friend works with a &quot;miss chewbacca leung&quot;,122
1957020861,neutral,BritishAtHeart1,"I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only",99
1753009535,happiness,jessicaberto,@jemambrose congrats!!!  I highly doubt u'll have buyer's remorse...u've wanted that car for a while.,101
1957458543,neutral,the_REAL_luvina,"@antwanduncan ew, tongue kiss",29
1961112732,neutral,lilymalcolm,@CientifiQ stinks  what do you do anyway?,41
1965922231,happiness,jbunchii,7pm and I'm just now leaving my desk.  And just last week I was on a safari. My how time flies.  What's good for the weekend? JBII,130
1957349011,worry,rasyraminey,Algebra test in three hours!,28
1752724296,worry,MariposaGurl,@prayingmother I like tweet deck and I'll try the other one u recomended Thanks,79
1752442956,happiness,Charmedgal_Val,Time for me to go to sleep! It's almost 1am. Night everyone! Happy mothers day to all the moms out there,104
1961921555,happiness,inashlalaland,"@veeriwhoa OH SILENCE VERONA!  I AM WANTING TO GO   jaja, enjoyyitverymuch and bring me phothos of Danny and dougie ?",117
1694903882,happiness,aanlouise,snowbear has finally come out...congrats che and warren,55
1694953048,happiness,lopezwilfred,@hot_music_news Thanks,22
1958101230,neutral,CharlesGreig,@virginmedia is there something wrong with the internet in chelmsford? my tv on demad isnt working right and my internet is SUPER slow,134
1694550421,neutral,jesikahcarter,@DHughesy no your just experiencing the joys of parenthood,58
1961430716,worry,TrippyToria21,how come when i straighten my hair it has to sprinkle,53
1694366938,worry,whiteywitters,"@taylorgodwin it is, and its shiny and if i could marry it i would.   ps. im good, you?",87
1956976557,neutral,JanBenn,has work this afternoon,23
1960703926,neutral,trierstudio,"@alexandrakeller Haha, yeah. It was here and there before but now it's constant",79
1753435029,neutral,alexderossi,@teachereeya and to you too!!!!,31
1963017067,worry,Natarix,@greggrunberg I fee your pain its lady Ga Ga and It will drive you insane oh dear God her songs are in my head,110
1752941326,happiness,BrianLockwood,"@hitechhall I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",133
1694978622,worry,heysteffi,"@fobchick08 You lucky girl. Tell me all about it, 'kay?",55
1962983353,worry,JTSpurs,I just got back to London to discover.....still no tickets,58
1752476640,neutral,maggieconnors,Sittting in my seat watching the tyra show,42
1964204601,worry,rasmoses,"@MightyJunebugg nooo... as a font connoisseur i can totally relate dude, my heart goes out to you",97
1963451795,neutral,kamiNcali,@allahpundit never a relaxing weekend for the allahpundit,57
1964226818,neutral,21Kathy,"Back at home,11 hours till work",31
1696087295,neutral,paulrandal,"@SQLChicken I should post some photos of my robots  ok - offline for 4 hours now. ttfn (oh, so IM...)",101
1752697712,worry,Slugger41,@tamij Where'd that ? come from? No pup for now. But certainly in the near future. Maybe a beagle. It depends. I do muss my fatboy.,131
1694327590,neutral,AvrilPH,i've just open this thing,25
1965589660,worry,FullTimeMom,http://twitpic.com/67tcr - Ouch!! Burnt my arm on the grill,59
1694905241,neutral,DkdKINGs,surfing twitter!,16
1963903868,happiness,quangxv,Damn just spent a week whole of pay on shopping  oh well i'm happy!!!,69
1751955494,worry,esteniaortiz,"Ima go to sleep long day ahead....And its all Benicks fault ,i so dislike him. &gt;=( Well Good Nite World!",107
1961426132,worry,meroxs86,i am waaayyyy hungry!  oh fyi my work email is down again BLAH!,63
1695443180,happiness,nikkijonas,jb are so cute!  lmfao -giggles-,32
1964151538,worry,ailuj1997,So freaking close to getting my car back. Told me I could pick it up then call back to tell me there is a crack in the mfing windshied.,135
1957429876,neutral,Azizah_Crane,wishes that she has a private jet so that she can go see her BFF @ times like this.. ok ok..ot really thinking of carbon footprint here.,136
1963319014,worry,ThomasPaine1970,having a good day at work lots of sales but boss is under foot.   she's a nice person but i dont like the boss bugging me,121
1753568418,happiness,dalebandoni,"@Lee_bandoni Ok, see you at da climbing",39
1963703192,neutral,writeinink,@Scath that's a defeatist attitude,34
1961038767,neutral,myaudioqueen,I've been up late this week watching Jay Leno. Tonight is his last show  But now he'll move up to 10pm not sure if the material will bsame,138
1694904456,happiness,sai93,Reading a book instead of revising. Thinking about lunch. Heart rate is 56 bpm... just in case you wanted to know,113
1963910235,happiness,pcortesjr,Reception food at Long Beach graduation = no Champagne  http://twitpic.com/67eba,80
1753139015,worry,snookz77,its like 2 in the morning..sometimes I just don't know exactly what is best to do..but I will def. figure it out!  ...HAPPY MOMS DAY!,133
1695922582,happiness,xtine123,hmm i dont know what to do today....cause im done with school...and it feel great,81
1753549990,neutral,KellyShibari,@KinkyInkTattoos Always have wanted to go to Oz,47
1694147225,neutral,oysteinwika,"@billyboss Couldn't see one, but I'm probably blind  Do you have a link to it?",78
1961487941,neutral,gleegirloz,"@DamienEstreich Brought back memories mentioning the mixer~of being pushed into Angels desk,with full glass of beer,not my fault,desk F'd",137
1694456783,neutral,lil_sarahxx,Can't Play Solitaire For Crap lol  More Updates Soon (Y),56
1962365321,neutral,jessebebenek4,@alexcox13 shut up  you know what! oll just like zack again then.,65
1694292658,neutral,bobbyrozzell,I would appreciate it if you would. I am a big Tim Kaul fan ya know,67
1752870911,happiness,mrs_tsaur,Two fantastic shows in a row,28
1750930057,happiness,mishababy,oh man had great nap (still alittle tired) having pizza for dinner.,67
1960381038,neutral,littlesunflower,"@MrsHoskins ooh I've got that DVD, never got around to watching it   Is it any good?",84
1753535122,worry,GeoAtreides,@stefanz i have a weird subconscience. i wonder who will i dream next,69
1695252246,neutral,spotlightsound,"I am tracking with Heather Hayes today (that's right, the daughter of Isaac Hayes aka SHAFT aka Chef on southpark)    - JJ KILLA",128
1964496439,neutral,RoBorg,@dkmissie Without anyone,24
1694146834,happiness,manda_rin,@taufiqz I watched that too! I liked it,39
1751395003,neutral,MzSharie,is going to see the Hannah Montana movie!!...lol...what a dork huh?!,68
1961747041,worry,itwashardlylove,"Bleargh. I can never clean as much of my house as I want to before work, no matter how early I wake up. Today: sink, laundry.",125
1695191679,neutral,redbrickroad,SO BORED.,9
1963809001,neutral,McalpineBud,back home,9
1753634041,worry,madeleinemcfly,@fletcherxx maxxie and anwar. ep 5? i think. i am up to that one next.,70
1694551635,happiness,JuliaBall,Happy Star Wars Day  - May the Fourth be with you,49
1961695877,worry,AndrewNeo,"How did I manage to schedule all my bills to eat my money all at the same time?  EVE, rent and phone are all within a couple days -.-",133
1958120792,worry,spaceyfan,"It's this year. Can't catch it, won't be in NY till Oct 2010  http://bit.ly/AF8JT",81
1957386977,neutral,ahhrjay,1 month ahaha. AND i dunno if I can go tomorrow LMAO cause i went today   Freakin filipino parents AHA,102
1961889318,neutral,krecks,Had a dream I brought @mandykmusic and @keat to kings island. It was pretty sweet. Bummed they're in poughkeepsie 24 hours before me,132
1960631340,worry,erkagarcia,"@tommcfly Tom! Do a tour in the Philippines, please?  That would be so awesome!",79
1965429707,neutral,Fastcars800,Thing always end up going bad,29
1965729944,worry,katizzle,@nerak35 hello 30stm-fan  another one that's cool. i don't know one fan of them in person only via the net  so how are you?,123
1694604935,neutral,WarrenWhitlock,"@prgirl I still think everyone using twitter now is an early adopter, but yes, the underscore doesn't look so cool",114
1695583879,worry,BeccaxVipx,@sugarghc heyy sweety  how did it go at advanced training? waht r u doing?? *hugz*xxxxxxxxxx,92
1960131069,worry,lilgrownkid,The puppy is sick  and some one put they hands on my momma &gt;:-|,66
1695280936,happiness,itsRayabitch,Morning twitts heading home  had a great sleep over w. my bf Tennille!,70
1694069497,neutral,darrenyates,"Morning all, typical grey &amp; wet bank holiday Mon so far today. :/ Off to photo gallery and paint gallery later, may treat myself.",133
1962136380,neutral,Gweggles,my teeshirt is faaar too small for me but i like it too much to stop wearing it,79
1695961652,happiness,christenbain,added 30 minutes to morning sleep by cutting out useless Today Show. Feels nice,79
1695883380,happiness,MaggieShaw1,"despite rain, having a fantastic day",36
1752190909,happiness,ausimik,@jpblogger Nothing like &quot;RocknRolla&quot; which is another good film with rock in the title,96
1695694917,happiness,khanserai,@PeterDowley  i've seen inkheart- i liked it too,48
1695805895,worry,amalinaaa,@dannymcfly i lurveeeeee you,28
1751322736,happiness,thedarkdork,@PetiteAntoin oh that's cool   Thanks!!,39
1750965202,worry,Trinity_B,@ATL_Da_Realest hehe hell. I'm finna qet to drankin DAMNIT.,59
1695341822,neutral,mc_v,the day is almost over... atlast i was able to through  with all the comments  Now waiting for the new blog from TED!,117
1957035564,happiness,rondhi,I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.,104
1695342675,neutral,Felitherandom,@Shontelle_Layne  hmm.. what's ur fav movie?? tv shows??,56
1965933258,neutral,EmilyNatanya,"Now that I think about it, when I get to the States they'll probably still be touring so they won't be at home  Dammit!",119
1962934212,worry,AlanReidHall,@krystynchong Your still thinking?  Cheer up Buddy ),52
1695961782,neutral,MissTGIF,is going to run a circle...also...ab zum Spooohort.,51
1694327169,neutral,slace,"Just went through my piggy bank, man there was a hell of a lot of money in there! I can easily live out of just it for the next 2 weeks",135
1966233124,happiness,carlycat,Listening to nin and working on my break. ALMOST as good as being at the show.....  rock out extra hard @SarfaBarfa,115
1957581680,worry,kayla_chantel,In bed can't sleep .... Something is missing.....,49
1960861119,neutral,kevinbracken,Need a nap  but I have to take 4 trains now,43
1961826012,worry,hannahpuddy,@BrinnaBarlow try being my height in small cars  not much fun specially on bumbpy country roads! haha,101
1963729792,worry,tangledupinme,&quot;I think you should know this. He's going to break up with you. And I just had to tell you. I'm sorry. I know you love him.&quot;,134
1753711321,neutral,NathanaelB,@facibus @Allyeska's mum asked us to thank you for introducing us to Kenny's - we're having Mother's Day dinner here,116
1753053317,neutral,sexiiebarbiie,@PhillyCustoms Naw forget it then. I will only if u take them,61
1695028571,happiness,attilafarkas1,Hey everybody!  hah this day is cool! just got back from walk with the dog... @klaudialorincz OMGosh! Send me the link again please!,132
1964153650,worry,laubow_,@MegsEggs i know its such a shame  i think they've got a good chance &amp; i hope they do coz they are different aren't they &amp; great :]!,140
1752384446,neutral,ngffrussell,@JessicaTGolden yeah I LOVE CALI so much,40
1753790027,happiness,laura310585,http://pic.gd/fad84c One Sunday night at Helsinki. We hadn't drink anything... xD yeah RIGHT!,93
1694880246,happiness,msmack9871,"@DjChino102Jamz  I just got through doing my work now I can take the whole day off, its great being your own boss",113
1957712678,worry,noomnoom,2 hours after teleconference. but can't go back to sleep. got some work to do. sigh sigh,88
1751922081,neutral,mikioalmasy,"@miayuthao: You must rest, don't work hard  How abt Cr-chan ?",61
1696176315,happiness,charuncc,Waking up .....working....Happy as can be!  Its gonna be a great day today... I can see it..and im not sore from Running yesterday!!!,133
1964205890,neutral,EarthAngel05,"@Antonisha man those people are hard to reach, I've been stalking H.R.",70
1693994772,happiness,darkcode,"@williamduncan the archetype thing was for a comm. class that studied archetypes in popular media. reading your links now, thanks",129
1694437811,happiness,alenabarros,@sarahconquilla Many many thanks!!!  (it's about school!) Weeeee!!!,67
1695441161,neutral,allysont,@elizabethlai Just study according to the notes that you had to copy and you'll be fine.,88
1753695939,happiness,ShadyAlgorithms,First sleep then spending the day with mom since it's mothers day and all. There might even be Chinese.,103
1751287669,neutral,anthonylambiase,chillen trying to figure this thing out gettin drunk,52
1957318219,neutral,rudyfacio,@metafisix i thought you were gonna be at the show,50
1695620793,worry,LeannDTM,Good Monday morning to everyone- Hope everyone's week is off to a successful start,82
1696043781,neutral,pageoneresults,5 things this Twitterer could do without  http://MikeFrizzi.com/blog/?p=192 SRC @MikeFrizzi / I like this guy.,110
1694953681,happiness,lannydoodle,"@Fluffdoodle Lol, triplet.  Haha I'm so glad that morgan got the bag even if she didn't ride the ride",101
1695804187,happiness,flipfloplisa,"Ten min. on what I'm doing to stimulate biz.  18% off sale, good customer service, awards, Breast cancer camp., koozies, product variety",136
1965963330,neutral,Selestial,@jimsissy end count  *hangs head lower*,39
1696045411,neutral,ma1c,"@CaptainCeej Jungle Book, Mary Poppins, or Bugs Life - depending on if you want cartoon, live action or cgi",107
1963295507,worry,NikeBask23,My comp is being slo w,22
1694071982,neutral,4_idiots,@Its_Claire its sunny here  I will send some over to you,56
1963341173,worry,AlyssaNoelleD,@cam_reed i feel so bad that happened to you  did the police find the guy that did it? are u gonna get your stuff back?,119
1964557648,happiness,koldobarroso,@travelingcircus Oooh you just spoiled my teenage fantasy,57
1965861014,happiness,stipton,"Going home to enjoy what is left of the day - I can't believe how quickly this week flew by, no time for tweets",111
1960949990,neutral,mattbovell,@OwenGreaves I've given the $19.99 question more thought. U may be right. One host provides HD quality to all viewers? Maybe not.,129
1961004008,worry,Devil121486,"Sitting at work, waiting for this day to be over with. It is always Fridays that take forever. Wish the weekend would get here already.",135
1695694348,neutral,bruinsfan2010,has been kinda nice break but it wont matter soon I'll be in grad school,72
1694256294,neutral,allysont,@elizabethlai This is my mini collection of Star Wars figurines in the office.  @allysont http://twitpic.com/4j29b - what's this?,129
1694791808,worry,MiDesfileNegro,"@_xotashhh I love having days off school, I had one on friday too",65
1752256619,happiness,LanieW,saturday night live is amazing &amp; makes me laff lalala  i will always love this show  timberlake's sketches are always funny &lt;3,133
1694128615,neutral,neenz,@Adrianna perhaps because it's 3 am Minday morning,50
1750931334,neutral,punkylady,"@JoeSDMF I know, but I wanna finish bsg first",45
1695082179,happiness,cherrellexXx,Can't wait 2 hand in work tomorrow then im practically finished for the year  yay!!!!!!!,88
1966418469,worry,SeanOfDuty,could be getting sacked soon not good,37
1753531891,worry,realouisesmith,with emma  going 2 see diversity today :O  x,44
1695250559,neutral,pixeltoys,@sanmiglight whatever pung ! haha.. i dont care. JK,51
1965850430,worry,popcorn44,@selenagomez aww  but we miss you here in the USA.,50
1753616129,neutral,HOURCAST,looking at an insane view of hollyweird....in an altered state.,63
1695478404,neutral,staceyrosenbaum,Starting class. Today we start MediSoft.,40
